ID,Price,Province,HouseType,ConstructionYear,LivingArea_m2,Garden,Balcony,Attic,StatusRank,StatusScore,Avg_property_value_m2,Avg_property_value_per_House
2692408,296277,Utrecht,CornerHouse,1967,108,0,0,0,864,0.77,2300,248400
2683624,265345,Utrecht,CornerHouse,1961,110,0,0,0,864,0.77,2300,253000
2685748,379053,Flevoland,Semidetached,1999,140,1,1,0,111,1.83,1658.829801,232236.1721
2686790,244300,Limburg,CornerHouse,1970,134,1,0,0,2688,-0.58,1550,207700
2690893,300791,Drenthe,Detached,1971,150,1,0,0,3376,-2.14,1400,210000
2677796,269127,Flevoland,Apartment,2011,104,0,1,0,225,1.49,1750,182000
2689858,256409,Noord Brabant,Semidetached,1976,170,1,0,0,2728,-0.62,1801.816503,306308.8054
2681181,343228,Noord Brabant,CornerHouse,2004,131,1,0,0,85,1.93,1900,248900
2690203,360758,Flevoland,TownHouse,2009,132,0,0,0,225,1.49,1850,244200
2674977,376530,Overijssel,CornerHouse,2018,135,1,0,0,316,1.34,1700,229500
2687763,288525,Noord Brabant,Semidetached,1964,106,1,0,0,1169,0.54,2150,227900
2674991,357619,Noord Brabant,Semidetached,2005,127,1,0,0,1907,0.09,1801.816503,228830.6958
2689001,343546,Zeeland,Detached,1977,105,1,0,0,2803,-0.71,1300,136500
2685352,341166,Flevoland,Semidetached,2000,155,1,0,0,111,1.83,1658.829801,257118.6191
2677718,462787,Noord Holland,TownHouse,1960,102,1,0,0,1106,0.59,1950,198900
2685754,216472,Noord Brabant,Apartment,1880,133,0,0,0,2120,-0.05,1839.964414,244715.267
2686227,295560,Gelderland,Semidetached,1941,113.8,1,0,0,1144,0.56,3900,443820
2674790,243109,Limburg,Semidetached,1930,135,0,0,0,2648,-0.53,1100,148500
2688704,309867,Gelderland,NotSpecified,1974,120,0,0,0,721,0.89,2250,270000
2678237,330267,Flevoland,NotSpecified,2014,123,0,0,0,225,1.49,1850,227550
2690296,388350,Flevoland,TownHouse,2012,143,1,0,0,225,1.49,1850,264550
2687564,365354,Noord Brabant,CornerHouse,1929,163,1,0,0,244,1.46,1777.416718,289718.925
2683648,317289,Noord Brabant,Semidetached,1988,138,1,0,0,457,1.14,1750,241500
2685936,413134,Zuid Holland,Semidetached,1960,115,1,1,0,447,1.14,2200,253000
2674962,309922,Groningen,NotSpecified,1975,105,0,0,0,473,1.12,1750,183750
2685573,401103,Utrecht,TownHouse,1965,125,1,0,0,692,0.91,1950,243750
2683621,305454,Utrecht,CornerHouse,1960,126,0,0,0,864,0.77,2300,289800
2686603,397139,Noord Holland,TownHouse,1984,85,1,0,0,1106,0.59,2450,208250
2686226,266800,Gelderland,CornerHouse,1987,128.4,1,0,0,1144,0.56,3900,500760
2690900,258986,Gelderland,CornerHouse,2004,136,1,0,0,1333,0.44,1750,238000
2676851,385548,Zuid Holland,TownHouse,1974,130,1,0,0,1355,0.43,2150,279500
2681170,335786,Utrecht,TownHouse,2009,102,1,0,0,1558,0.31,1900,193800
2685569,238894,Gelderland,Semidetached,1986,114,1,0,0,2271,-0.19,2000,228000
2688644,432269,Limburg,Detached,1972,142,0,0,0,2290,-0.2,1450,205900
2683801,522668,Gelderland,Detached,1930,192,1,0,0,2713,-0.6,1350,259200
2683171,249668,Gelderland,Semidetached,1962,143,1,0,0,2709,-0.6,1700,243100
2683809,353771,Gelderland,Detached,1979,132,1,1,0,2713,-0.6,1350,178200
2680491,415578,Gelderland,Detached,1990,175,1,0,0,2775,-0.68,1350,236250
2685927,243926,Noord Brabant,Semidetached,1978,120,1,1,0,2784,-0.69,1850,222000
2686663,293941,Noord Holland,Semidetached,1973,146,0,0,0,2853,-0.78,2100,306600
2683656,352744,Noord Brabant,Semidetached,1971,162,1,1,0,457,1.14,1750,283500
2687844,283123,Gelderland,CornerHouse,1973,129,1,0,0,1705,0.22,2050,264450
2681348,359986,Zeeland,Detached,1970,102,1,0,0,2466,-0.34,1400,142800
2681351,224814,Zeeland,Semidetached,1949,111,1,0,0,2466,-0.34,1400,155400
2683098,218628,Gelderland,Semidetached,1934,115,1,0,0,2709,-0.6,1700,195500
2678894,274283,Noord Brabant,Semidetached,1992,115,1,0,0,1907,0.09,1801.816503,207208.8978
2693563,272793,Gelderland,Semidetached,1990,122,1,0,0,2080,-0.02,1900,231800
2687785,315536,Noord Brabant,Semidetached,1994,133,1,0,0,1494,0.35,1750,232750
2682215,316695,Noord Brabant,Detached,1897,80,1,0,0,2746,-0.65,1600,128000
2675983,426291,Gelderland,Semidetached,1998,147,1,0,0,154,1.69,1900,279300
2683599,364956,Gelderland,Semidetached,2000,150,1,0,0,273,1.4,1854.926435,278238.9652
2683580,304929,Gelderland,Semidetached,1999,140,1,0,0,273,1.4,1854.926435,259689.7008
2683670,246754,Gelderland,Semidetached,1998,100,0,0,0,737,0.87,1850,185000
2679304,344282,Gelderland,CornerHouse,1959,133,0,0,0,858,0.78,2123.876326,282475.5513
2682816,277061,Noord Brabant,Semidetached,1954,124,1,0,0,1907,0.09,1801.816503,223425.2463
2689148,390839,Zeeland,Detached,1998,110,0,0,0,2391,-0.28,1800,198000
2684383,351157,Zeeland,Detached,1988,120,1,0,0,2803,-0.71,1350,162000
2677797,274827,Flevoland,Apartment,2011,105,0,1,0,225,1.49,1750,183750
2677661,300742,Overijssel,Semidetached,2007,160,1,0,0,2245,-0.16,1600,256000
2681352,197665,Zeeland,Apartment,2006,100,0,1,0,2466,-0.34,1400,140000
2676975,300334,Noord Holland,Apartment,2007,102,0,1,0,623,0.97,2250,229500
2678978,257550,Gelderland,NotSpecified,1978,138,0,0,0,1293,0.47,1450,200100
2682491,394209,Limburg,Detached,1984,97,1,0,0,358,1.27,1600,155200
2683346,481873,Noord Holland,CornerHouse,1962,121,1,1,0,878,0.76,1850,223850
2689179,295685,Gelderland,Semidetached,1977,122,1,0,0,1112,0.58,1900,231800
2682232,400489,Zeeland,Detached,1935,180,1,0,0,2803,-0.71,1600,288000
2681720,509611,Groningen,Detached,1972,158,1,0,0,2874,-0.8,1250,197500
2689178,286122,Flevoland,Apartment,2007,120,0,1,0,1908,0.09,1950,234000
2675851,428076,Zuid Holland,Semidetached,1936,121,1,1,0,1959,0.06,1600,193600
2683170,224300,Gelderland,CornerHouse,1816,137,1,0,0,2709,-0.6,1700,232900
2681697,337846,Drenthe,Detached,1905,165,1,0,0,3376,-2.14,1200,198000
2647247,511278,Noord Brabant,Detached,2003,160,0,0,0,953,0.69,1707.342657,273174.8252
2678253,535628,Flevoland,Detached,2004,162,1,0,0,27,2.32,1850,299700
2690642,286400,Zuid Holland,NotSpecified,1971,92,0,0,0,472,1.12,1650,151800
2691222,326351,Noord Holland,NotSpecified,1957,111,0,0,0,623,0.97,2250,249750
2683631,339582,Utrecht,CornerHouse,2003,103,0,0,0,864,0.77,2300,236900
2685116,382244,Gelderland,Detached,1996,100,1,0,0,1858,0.12,1900,190000
2687305,356897,Flevoland,NotSpecified,1994,159,0,0,0,2087,-0.02,1350,214650
2686494,243112,Gelderland,Semidetached,1910,130,1,0,0,2359,-0.25,2100,273000
2680196,317724,Utrecht,NotSpecified,1990,120,0,0,0,927,0.71,2750,330000
2685255,473457,Limburg,Detached,2017,183,1,0,0,358,1.27,1600,292800
2688642,418907,Noord Brabant,Semidetached,1971,156,0,0,0,457,1.14,1750,273000
2683435,393466,Overijssel,Detached,1997,105,1,0,0,1504,0.34,1546.347403,162366.4773
2686963,341420,Noord Brabant,Semidetached,1970,130,1,0,0,1793,0.16,1950,253500
2693705,435020,Overijssel,Detached,1955,160,1,0,0,2460,-0.33,1750,280000
2683011,349694,Limburg,Detached,1956,107,1,1,0,2883,-0.81,1371.633186,146764.7509
2564000,418259,Overijssel,Detached,1908,150,1,0,0,2045,0.01,1600,240000
2681355,203267,Zeeland,Apartment,1996,98,0,1,0,2466,-0.34,1400,137200
2689799,385653,Gelderland,Semidetached,1985,145,1,0,0,1333,0.44,1750,253750
2679588,359849,Noord Brabant,Detached,1975,95,0,0,0,1942,0.07,1750,166250
2693711,352302,Overijssel,Detached,1996,165,1,0,0,3047,-1.1,1700,280500
2549476,383485,Noord Brabant,Detached,1991,125,1,0,0,2120,-0.05,1857.868335,232233.5419
2685431,462194,Zuid Holland,TownHouse,2015,104,1,0,0,56,2.04,2300,239200
2689170,634874,Limburg,Detached,1991,156,1,0,0,332,1.31,1800,280800
2683622,313893,Utrecht,CornerHouse,2016,121,0,0,0,864,0.77,2300,278300
2690392,279360,Utrecht,CornerHouse,1961,113,0,0,0,864,0.77,2300,259900
2683842,480459,Zuid Holland,Detached,1964,86,1,0,0,1485,0.35,2200,189200
2675807,647402,Zuid Holland,Detached,1939,150,1,0,0,1959,0.06,1600,240000
2683181,295787,Gelderland,Semidetached,1979,187,1,0,0,2709,-0.6,1700,317900
2681477,333170,Flevoland,Semidetached,1996,145,1,0,0,362,1.26,1750,253750
2683597,505273,Gelderland,Detached,1998,140,1,0,0,273,1.4,2048.134221,286738.7909
2691204,368196,Limburg,Detached,1957,141,1,0,0,3225,-1.48,1368.4133,192946.2753
2684375,191665,Zeeland,Apartment,2018,116,0,1,0,2803,-0.71,1200,139200
2685736,501029,Flevoland,Detached,2000,172,1,1,0,111,1.83,1750.46277,301079.5964
2685483,429787,Zuid Holland,TownHouse,2000,124,1,0,0,259,1.42,1485.680161,184224.34
2683287,548653,Noord Holland,Detached,1937,105,1,0,0,1080,0.6,2550,267750
2685590,526776,Zuid Holland,Detached,1932,103,1,0,0,1355,0.43,2050,211150
2687301,366673,Noord Brabant,NotSpecified,1990,153,0,0,0,2200,-0.12,1800,275400
2674965,592629,Gelderland,Detached,1930,174,1,0,0,2385,-0.28,2000,348000
2687293,436921,Gelderland,NotSpecified,2007,153,0,0,0,145,1.72,1781.25,272531.25
2685947,371534,Zuid Holland,Apartment,2013,118,1,1,0,447,1.14,2200,259600
2679569,395909,Utrecht,NotSpecified,1953,109,1,0,0,1312,0.46,2250,245250
2677346,459505,Noord Holland,NotSpecified,1950,137,0,0,0,456,1.14,2500,342500
2685664,481485,Flevoland,Detached,2000,142,1,0,0,1124,0.58,1750.46277,248565.7133
2686225,283299,Gelderland,CornerHouse,1930,117.5,1,0,0,1144,0.56,3900,458250
2683804,435850,Gelderland,Detached,2003,172,1,0,0,2607,-0.47,1600,275200
2681343,468063,Zeeland,Detached,1953,238,1,1,0,2761,-0.67,1250,297500
2684835,319338,Gelderland,Semidetached,1997,168,1,0,0,976,0.68,2150,361200
2683649,504945,Noord Brabant,Detached,1969,188,1,1,0,457,1.14,1750,329000
2685940,437666,Zuid Holland,Semidetached,1968,135,1,1,0,472,1.12,2150,290250
2681808,580962,Zuid Holland,Detached,1908,135,1,0,0,1953,0.06,1850,249750
2689793,452033,Overijssel,Detached,1974,170,0,0,0,2460,-0.33,1750,297500
2688964,374393,Noord Brabant,Detached,1992,140,1,0,0,2699,-0.59,1650,231000
2692163,558140,Gelderland,Detached,1981,235,1,0,0,2713,-0.6,1350,317250
2692624,425342,Noord Brabant,Detached,1970,200,1,0,0,3121,-1.25,1700,340000
2685035,423236,Gelderland,Detached,1964,120,0,0,0,1144,0.56,3900,468000
2687300,325498,Noord Brabant,NotSpecified,1997,146,0,0,0,1907,0.09,1805.614958,263619.7838
2686311,626869,Zuid Holland,Detached,1955,132,1,0,0,557,1.03,2000,264000
2684999,486102,Flevoland,Detached,2011,118,1,0,0,225,1.49,1850,218300
2686910,324761,Utrecht,NotSpecified,2011,143,0,0,0,692,0.91,1950,278850
2684830,353664,Gelderland,Semidetached,1983,157,1,0,0,976,0.68,1850,290450
2683838,408008,Zuid Holland,Semidetached,2001,145,1,0,0,1355,0.43,2150,311750
2688965,439535,Noord Brabant,Detached,1930,150,1,0,0,1942,0.07,1950,292500
2687773,437773,Zeeland,Detached,1976,194,1,0,0,2391,-0.28,1750,339500
2688376,347491,Flevoland,NotSpecified,2004,133,0,0,0,27,2.32,1850,246050
2690649,453390,Noord Holland,NotSpecified,2009,127,0,0,0,533,1.06,2100,266700
2684200,378345,Frysl̢n,Detached,2004,200,1,0,0,3245,-1.54,1300,260000
2681741,369375,Gelderland,Semidetached,1970,142,1,0,0,1674,0.24,2350,333700
2676372,391096,Zuid Holland,NotSpecified,1975,123,0,0,0,651,0.94,2650,325950
2681322,214035,Zeeland,Apartment,2005,110,0,0,0,2466,-0.34,1400,154000
2686205,428277,Gelderland,Detached,1964,140,1,0,0,1144,0.56,3900,546000
2686230,426177,Gelderland,Detached,1991,125.3,1,0,0,1144,0.56,3900,488670
2689765,594845,Zuid Holland,Detached,1994,165,1,0,0,1394,0.41,2050,338250
2676671,230580,Limburg,Apartment,2018,109,0,1,0,2883,-0.81,1514.435938,165073.5173
2686714,469630,Noord Holland,Detached,1948,105,0,0,0,2853,-0.78,2100,220500
2690503,309865,Noord Brabant,Semidetached,2002,183,1,0,0,1587,0.29,1750,320250
2683704,386598,Zeeland,Detached,1992,220,1,1,0,2803,-0.71,1800,396000
2688415,297664,Utrecht,Apartment,2001,135,0,0,0,790,0.83,1900,256500
2679706,494769,Utrecht,CornerHouse,2007,149,1,0,0,77,1.97,2300,342700
2693537,582595,Noord Brabant,Detached,1992,205,1,0,0,1302,0.47,1700,348500
2686722,448616,Noord Holland,Detached,1967,135,0,0,0,2853,-0.78,2100,283500
2683817,457126,Gelderland,Detached,1900,200,1,0,0,2607,-0.47,1700,340000
2683444,482430,Overijssel,Detached,2003,162,1,0,0,1504,0.34,1546.347403,250508.2792
2684388,412709,Zeeland,Detached,2004,200,1,0,0,2803,-0.71,1350,270000
2681894,467477,Overijssel,Detached,2005,224,0,0,0,3047,-1.1,1450,324800
2682825,477436,Noord Brabant,Detached,2004,161,1,0,0,1907,0.09,1857.868335,299116.802
2686204,518758,Gelderland,Detached,1981,172.1,1,0,0,1144,0.56,3900,671190
2684373,383909,Zeeland,Detached,1990,185,1,0,0,2803,-0.71,1800,333000
2686201,536449,Gelderland,Detached,1942,170,1,0,0,1144,0.56,3900,663000
2686221,431634,Gelderland,Detached,1986,111.9,1,0,0,1144,0.56,3900,436410
2680870,339784,Noord Brabant,Semidetached,1969,166,0,0,0,776,0.84,2100,348600
2686933,496596,Utrecht,Semidetached,1985,142,1,0,0,864,0.77,2100,298200
2687281,388726,Noord Holland,NotSpecified,1971,105,0,0,0,1106,0.59,2450,257250
2679024,483053,Overijssel,Detached,1990,133,1,0,0,1444,0.37,2100,279300
2688968,284633,Utrecht,CornerHouse,2002,160,0,0,0,1558,0.31,1750,280000
2683972,501538,Noord Brabant,Detached,1977,166,1,0,0,2127,-0.06,1850,307100
2683813,417276,Gelderland,Detached,1994,185,1,0,0,2713,-0.6,1350,249750
2686741,645348,Overijssel,Detached,2004,169,0,0,0,2460,-0.33,1750,295750
2686208,439123,Gelderland,Detached,1973,166.3,1,0,0,1144,0.56,3900,648570
2678889,421199,Zuid Holland,Semidetached,1995,141,1,0,0,1394,0.41,2350,331350
2684639,460063,Overijssel,Detached,2010,224,1,0,0,1838,0.14,1609.581355,360546.2235
2683330,658027,Noord Holland,Detached,1925,158,1,0,0,1034,0.64,2050,323900
2681308,562708,Zuid Holland,Detached,1977,155,1,0,0,2260,-0.18,2400,372000
2683866,447290,Noord Brabant,Detached,1975,132,0,0,0,2708,-0.6,1750,231000
2686340,378035,Limburg,Detached,1974,175,1,0,0,2947,-0.93,1250,218750
2690875,487031,Overijssel,Detached,1988,146,0,0,0,1638,0.26,1600,233600
2677040,543489,Flevoland,Detached,2000,163,0,0,0,18,2.44,2000,326000
2677748,505003,Utrecht,Semidetached,1930,125,1,0,0,208,1.54,2650,331250
2674270,405934,Noord Holland,NotSpecified,2012,139,0,0,0,247,1.44,2200,305800
2683581,533277,Gelderland,Detached,1997,190,1,0,0,273,1.4,2048.134221,389145.5019
2685937,618203,Zuid Holland,Detached,1880,110,1,0,0,444,1.15,2350,258500
2686745,438019,Overijssel,Detached,1978,166,1,0,0,2460,-0.33,1750,290500
2686106,330389,Drenthe,Detached,1975,120,1,0,0,3392,-2.26,1900,228000
2682121,544736,Limburg,Detached,1978,208,1,1,0,1904,0.09,1600,332800
2684348,427279,Zeeland,Detached,1900,384.03,1,0,0,2803,-0.71,1200,460836
2677541,616488,Flevoland,Detached,2016,158,1,1,0,27,2.32,1850,292300
2684353,384464,Zeeland,Semidetached,1957,380,1,0,0,2803,-0.71,1350,513000
2690492,472471,Noord Brabant,Detached,1960,128,1,0,0,1839,0.14,1700,217600
2684395,415175,Zeeland,Detached,1992,150,1,0,0,2803,-0.71,1200,180000
2681478,506923,Flevoland,Detached,1993,153,1,0,0,805,0.82,1750,267750
2681185,548927,Noord Holland,TownHouse,2008,133,1,0,0,247,1.44,2200,292600
2683087,500183,Frysl̢n,Detached,1984,333,1,1,0,2479,-0.35,1450,482850
2680340,263033,Gelderland,Apartment,2012,99,0,0,0,1154,0.55,1832.180851,181385.9043
2686246,513025,Noord Brabant,Detached,1994,179,1,0,0,660,0.93,1696.875,303740.625
2681767,487165,Noord Brabant,Detached,1986,175,1,0,0,1942,0.07,1750,306250
2683960,450363,Noord Brabant,Detached,1972,175,1,0,0,2127,-0.06,1850,323750
2684916,391375,Zuid Holland,CornerHouse,2003,150,1,0,0,1485,0.35,1950,292500
2688966,373218,Noord Brabant,Detached,1980,205,1,0,0,1942,0.07,1750,358750
2690591,493466,Gelderland,Detached,1957,187,0,0,0,2121,-0.05,1150,215050
2682227,417343,Zeeland,Detached,1998,150,1,0,0,2803,-0.71,1300,195000
2683606,555357,Gelderland,Detached,1995,220,0,0,0,273,1.4,2048.134221,450589.5286
2675751,341479,Zeeland,Apartment,2002,165,1,1,0,89,1.91,2750,453750
2691234,379458,Utrecht,NotSpecified,2003,149,0,0,0,864,0.77,2300,342700
2690483,641800,Frysl̢n,Detached,1966,205,1,0,0,53,2.06,2000,410000
2681469,516662,Flevoland,Detached,2008,150,1,0,0,204,1.55,1913.88309,287082.4635
2679512,556784,Flevoland,Detached,2011,200,1,0,0,225,1.49,1850,370000
2674986,565887,Noord Holland,Detached,1991,90,1,0,0,2168,-0.1,2400,216000
2675433,584314,Limburg,Detached,1964,200,1,0,0,2329,-0.23,1150,230000
2692091,509947,Zuid Holland,CornerHouse,2014,130.2,1,0,0,56,2.04,2300,299460
2680473,317157,Gelderland,NotSpecified,1998,125,0,0,0,317,1.33,1638.90223,204862.7787
2681489,475449,Flevoland,Detached,1996,139,0,0,0,362,1.26,1750,243250
2677627,482807,Gelderland,Detached,1958,131,1,0,0,1154,0.55,2048.134221,268305.5829
2682314,380104,Noord Brabant,Semidetached,2012,195,1,0,0,2067,-0.01,1850,360750
2680329,452424,Frysl̢n,Detached,1978,335,1,0,0,3345,-1.96,988,330980
2685272,297219,Limburg,NotSpecified,2001,190,1,0,0,1904,0.09,1600,304000
2682335,541961,Overijssel,Detached,1968,250,0,0,0,2707,-0.6,1600,400000
2683102,483356,Gelderland,Detached,2005,281,1,0,0,2709,-0.6,1700,477700
2683095,546775,Zuid Holland,Detached,1957,100,1,0,0,472,1.12,2650,265000
2689027,445010,Gelderland,Detached,1997,103,1,0,0,1154,0.55,2048.134221,210957.8247
2681184,434716,Noord Brabant,Detached,2004,136,1,0,0,1942,0.07,1750,238000
2677535,388896,Limburg,Semidetached,1954,183,1,0,0,2688,-0.58,1550,283650
2686229,457094,Gelderland,Semidetached,1898,211,1,0,0,1144,0.56,3900,822900
2676316,461852,Noord Holland,CornerHouse,1939,112,0,0,0,160,1.67,3000,336000
2676322,511926,Noord Holland,Detached,1930,122,0,0,0,1034,0.64,1850,225700
2693635,684745,Noord Brabant,Detached,1960,310,1,0,0,2069,-0.01,2000,620000
2693708,409478,Overijssel,Apartment,1961,155,1,0,0,2174,-0.1,1613.675907,250119.7657
2676609,643654,Limburg,Detached,1816,252,1,0,0,2329,-0.23,1150,289800
2675318,405908,Drenthe,NotSpecified,1994,168,0,0,0,1943,0.06,1650,277200
2686697,592898,Noord Holland,Detached,1930,169,1,0,0,2853,-0.78,2100,354900
2688701,333308,Noord Holland,NotSpecified,1885,117,0,0,0,2166,-0.09,2255.555556,263900
2683608,503029,Gelderland,Detached,2005,180,1,0,0,273,1.4,2048.134221,368664.1597
2684360,583877,Zeeland,Detached,1975,280,0,0,0,2803,-0.71,1650,462000
2684671,472329,Utrecht,Semidetached,2007,160,1,0,0,732,0.88,1950,312000
2674579,414308,Noord Holland,Semidetached,2003,185,0,0,0,159,1.67,2250,416250
2689180,627471,Noord Holland,Semidetached,2007,189,1,0,0,533,1.06,2100,396900
2685560,594629,Gelderland,Detached,1998,287,1,0,0,721,0.89,2250,645750
2683288,712131,Noord Holland,Detached,1870,158,1,0,0,745,0.86,1850,292300
2693728,539785,Noord Brabant,Detached,1978,178,1,0,0,244,1.46,1950,347100
2692050,613330,Noord Brabant,Detached,1972,176,1,0,0,462,1.13,2350,413600
2686207,610730,Utrecht,Detached,1991,171,1,0,0,864,0.77,2300,393300
2691261,615430,Flevoland,Detached,2014,167,1,0,0,27,2.32,1850,308950
2685727,552316,Flevoland,Detached,2001,175,1,0,0,1124,0.58,1750.46277,306330.9847
2682818,502144,Noord Brabant,Detached,1974,156,1,0,0,1907,0.09,1857.868335,289827.4603
2675511,655000,Limburg,Detached,1993,290,1,0,0,2971,-0.96,1295.686901,375749.2013
2684850,536613,Gelderland,Detached,1995,164,1,0,0,721,0.89,2000,328000
2687570,610469,Limburg,Detached,1978,274,1,1,0,2883,-0.81,1371.633186,375827.493
2692174,469684,Flevoland,Semidetached,2009,153,1,0,0,27,2.32,1850,283050
2685934,719063,Zuid Holland,Detached,1973,190,1,0,0,472,1.12,2550,484500
2684349,614511,Zeeland,Detached,1906,360,1,0,0,2803,-0.71,1200,432000
2685223,636199,Noord Holland,Detached,1928,137,1,0,0,2853,-0.78,2100,287700
2690457,409435,Gelderland,NotSpecified,1994,147,0,0,0,317,1.33,1638.90223,240918.6278
2675248,549529,Gelderland,Detached,2006,155,0,0,0,1157,0.55,1900,294500
2683896,660678,Noord Brabant,Detached,2002,171.8,1,0,0,190,1.58,2100,360780
2674994,728629,Noord Holland,Detached,1936,169,1,0,0,247,1.44,2300,388700
2676762,413986,Noord Brabant,NotSpecified,1938,180,0,0,0,462,1.13,2350,423000
2685726,434411,Flevoland,Detached,2002,160,1,0,0,1124,0.58,1750.46277,280074.0431
2683889,595980,Noord Brabant,Detached,1938,300,1,0,0,1526,0.33,1600,480000
2693499,814266,Zuid Holland,Detached,1926,202,1,1,0,472,1.12,2150,434300
2686706,552579,Noord Holland,Detached,1995,277,0,0,0,2853,-0.78,2100,581700
2686072,569750,Noord Brabant,Detached,1973,252,1,0,0,1682,0.23,1850,466200
2680489,660164,Utrecht,Semidetached,1934,151,1,0,0,208,1.54,2650,400150
2685584,658099,Zuid Holland,Detached,1954,148.4,1,1,0,1355,0.43,2050,304220
2684950,562586,Noord Brabant,Detached,1988,264,1,0,0,88,1.91,1707.342657,450738.4615
2685941,761354,Zuid Holland,Detached,1966,205,1,0,0,444,1.15,2250,461250
2682313,564302,Zuid Holland,Detached,1956,143,0,0,0,1394,0.41,2750,393250
2683901,476908,Noord Brabant,Detached,1979,233,1,0,0,1526,0.33,1600,372800
2692406,515702,Limburg,Detached,1950,216,1,0,0,513,1.08,1750,378000
2683908,505454,Noord Brabant,Detached,1992,345,1,0,0,244,1.46,1950,672750
2685416,663084,Zuid Holland,Detached,1976,212,1,0,0,1279,0.48,2200,466400
2681884,664299,Noord Holland,Detached,1816,127.4,1,0,0,1780,0.17,2000,254800
2684021,328438,Noord Brabant,Apartment,2008,215,1,0,0,1950,0.06,1850,397750
2681346,586091,Zeeland,Detached,1920,251,1,0,0,2466,-0.34,1850,464350
2677732,260173,Gelderland,NotSpecified,1972,143,1,0,0,2713,-0.6,1350,193050
2681445,605203,Zuid Holland,Detached,1973,176,0,0,0,651,0.94,2650,466400
2689187,597624,Utrecht,Semidetached,1975,213,1,0,0,1886,0.1,2600,553800
2681493,590598,Flevoland,Detached,2003,250,1,0,0,362,1.26,1750,437500
2689177,604797,Flevoland,Detached,2000,193,1,0,0,18,2.44,2000,386000
2674846,722699,Zuid Holland,Detached,2005,208,1,0,0,557,1.03,2500,520000
2681485,734524,Flevoland,Detached,1998,305,1,0,0,805,0.82,1750,533750
2685350,663204,Flevoland,Detached,1998,382,1,0,0,111,1.83,1750.46277,668676.778
2684011,565981,Noord Brabant,Detached,1973,260,1,0,0,1565,0.31,1910.204082,496653.0612
2686304,860330,Zuid Holland,Detached,2009,246,1,0,0,557,1.03,2100,516600
2686210,838620,Utrecht,Detached,1916,229.8,1,1,0,864,0.77,2300,528540
2684805,751759,Overijssel,Detached,1816,384.03,1,0,0,1741,0.2,1600,614448
